sensor_HOBO;date_time_gmt_plus2;date;time;T_factor;T_C;Ha
20505161;21/07/19 02:15:00;19/07/21;02:15;15;14.005;89.572
20505161;21/07/19 02:20:00;19/07/21;02:20;15;13.933;90.94
20505161;21/07/19 02:25:00;19/07/21;02:25;15;14.005;92.708
20505161;21/07/19 02:30:00;19/07/21;02:30;15;14.125;94.062
20505161;21/07/19 02:35:00;19/07/21;02:35;15;14.268;95.066
20505161;21/07/19 02:40:00;19/07/21;02:40;15;14.436;95.885
20505161;21/07/19 02:45:00;19/07/21;02:45;15;14.628;96.471
20505161;21/07/19 02:50:00;19/07/21;02:50;15;14.819;97.087
20505161;21/07/19 02:55:00;19/07/21;02:55;15;14.963;97.1
20505161;21/07/19 03:00:00;19/07/21;03:00;15;14.771;96.483
20505161;21/07/19 03:05:00;19/07/21;03:05;15;14.244;91.706
20505161;21/07/19 03:10:00;19/07/21;03:10;15;14.029;90.411
20505161;21/07/19 03:15:00;19/07/21;03:15;15;14.005;91.891
20505161;21/07/19 03:20:00;19/07/21;03:20;15;14.077;93.366
20505161;21/07/19 03:25:00;19/07/21;03:25;15;14.22;94.555
20505161;21/07/19 03:30:00;19/07/21;03:30;15;14.388;95.606
20505161;21/07/19 03:35:00;19/07/21;03:35;15;14.556;96.176
20505161;21/07/19 03:40:00;19/07/21;03:40;15;14.723;96.775
20505161;21/07/19 03:45:00;19/07/21;03:45;15;14.891;97.093
20505161;21/07/19 03:50:00;19/07/21;03:50;15;14.915;97.095
20505161;21/07/19 03:55:00;19/07/21;03:55;15;14.532;94.829
20505161;21/07/19 04:00:00;19/07/21;04:00;15;14.172;90.95
20505161;21/07/19 04:05:00;19/07/21;04:05;15;14.053;91.315
20505161;21/07/19 04:10:00;19/07/21;04:10;15;14.101;92.714
20505161;21/07/19 04:15:00;19/07/21;04:15;15;14.196;94.067
20505161;21/07/19 04:20:00;19/07/21;04:20;15;14.364;95.073
20505161;21/07/19 04:25:00;19/07/21;04:25;15;14.508;95.891
20505161;21/07/19 04:30:00;19/07/21;04:30;15;14.675;96.475
20505161;21/07/19 04:35:00;19/07/21;04:35;15;14.843;96.785
20505161;21/07/19 04:40:00;19/07/21;04:40;15;14.939;97.097
20505161;21/07/19 04:45:00;19/07/21;04:45;15;14.747;96.192
20505161;21/07/19 04:50:00;19/07/21;04:50;15;14.292;92.104
20505161;21/07/19 04:55:00;19/07/21;04:55;15;14.101;91.131
20505161;21/07/19 05:00:00;19/07/21;05:00;15;14.101;92.504
20505161;21/07/19 05:05:00;19/07/21;05:05;15;14.196;93.831
20505161;21/07/19 05:10:00;19/07/21;05:10;15;14.316;94.813
20505161;21/07/19 05:15:00;19/07/21;05:15;15;14.46;95.887
20505161;21/07/19 05:20:00;19/07/21;05:20;15;14.652;96.184
20505161;21/07/19 05:25:00;19/07/21;05:25;15;14.795;96.781
20505161;21/07/19 05:30:00;19/07/21;05:30;15;14.939;97.097
20505161;21/07/19 05:35:00;19/07/21;05:35;15;14.843;96.785
20505161;21/07/19 05:40:00;19/07/21;05:40;15;14.436;93.616
20505161;21/07/19 05:45:00;19/07/21;05:45;15;14.172;91.32
20505161;21/07/19 05:50:00;19/07/21;05:50;15;14.125;92.299
20505161;21/07/19 05:55:00;19/07/21;05:55;15;14.196;93.6
20505161;21/07/19 06:00:00;19/07/21;06:00;15;14.34;94.815
20505161;21/07/19 06:05:00;19/07/21;06:05;15;14.484;95.614
20505161;21/07/19 06:10:00;19/07/21;06:10;15;14.628;96.182
20505161;21/07/19 06:15:00;19/07/21;06:15;15;14.795;96.485
20505161;21/07/19 06:20:00;19/07/21;06:20;15;14.915;96.792
20505161;21/07/19 06:25:00;19/07/21;06:25;15;14.867;96.491
20505161;21/07/19 06:30:00;19/07/21;06:30;15;14.388;92.73
20505161;21/07/19 06:35:00;19/07/21;06:35;15;14.101;90.241
20505161;21/07/19 06:40:00;19/07/21;06:40;15;14.053;91.505
20505161;21/07/19 06:45:00;19/07/21;06:45;15;14.101;92.928
20505161;21/07/19 06:50:00;19/07/21;06:50;15;14.196;94.308
20505161;21/07/19 06:55:00;19/07/21;06:55;15;14.364;95.336
20505161;21/07/19 07:00:00;19/07/21;07:00;15;14.508;95.891
20505161;21/07/19 07:05:00;19/07/21;07:05;15;14.675;96.475
20505161;21/07/19 07:10:00;19/07/21;07:10;15;14.843;96.785
20505161;21/07/19 07:15:00;19/07/21;07:15;15;14.963;97.1
20505161;21/07/19 07:20:00;19/07/21;07:20;15;14.652;95.627
20505161;21/07/19 07:25:00;19/07/21;07:25;15;14.172;90.073
20505161;21/07/19 07:30:00;19/07/21;07:30;15;13.957;89.733
20505161;21/07/19 07:35:00;19/07/21;07:35;15;13.933;91.499
20505161;21/07/19 07:40:00;19/07/21;07:40;15;14.005;93.14
20505161;21/07/19 07:45:00;19/07/21;07:45;15;14.148;94.304
20505161;21/07/19 07:50:00;19/07/21;07:50;15;14.316;95.332
20505161;21/07/19 07:55:00;19/07/21;07:55;15;14.46;96.168
20505161;21/07/19 08:00:00;19/07/21;08:00;15;14.628;96.471
20505161;21/07/19 08:05:00;19/07/21;08:05;15;14.795;96.781
20505161;21/07/19 08:10:00;19/07/21;08:10;15;14.939;97.097
20505161;21/07/19 08:15:00;19/07/21;08:15;15;14.867;96.787
20505161;21/07/19 08:20:00;19/07/21;08:20;15;14.46;94.085
20505161;21/07/19 08:25:00;19/07/21;08:25;15;14.125;90.767
20505161;21/07/19 08:30:00;19/07/21;08:30;15;14.053;91.505
20505161;21/07/19 08:35:00;19/07/21;08:35;15;14.077;92.926
20505161;21/07/19 08:40:00;19/07/21;08:40;15;14.196;94.308
20505161;21/07/19 08:45:00;19/07/21;08:45;15;14.34;95.334
20505161;21/07/19 08:50:00;19/07/21;08:50;15;14.508;95.891
20505161;21/07/19 08:55:00;19/07/21;08:55;15;14.675;96.475
20505161;21/07/19 09:00:00;19/07/21;09:00;15;14.843;96.785
20505161;21/07/19 09:05:00;19/07/21;09:05;15;14.939;97.097
20505161;21/07/19 09:10:00;19/07/21;09:10;15;14.771;96.483
20505161;21/07/19 09:15:00;19/07/21;09:15;15;14.316;91.906
20505161;21/07/19 09:20:00;19/07/21;09:20;15;14.053;90.239
20505161;21/07/19 09:25:00;19/07/21;09:25;15;14.005;91.695
20505161;21/07/19 09:30:00;19/07/21;09:30;15;14.077;93.144
20505161;21/07/19 09:35:00;19/07/21;09:35;15;14.196;94.308
20505161;21/07/19 09:40:00;19/07/21;09:40;15;14.364;95.336
20505161;21/07/19 09:45:00;19/07/21;09:45;15;14.508;96.172
20505161;21/07/19 09:50:00;19/07/21;09:50;15;14.675;96.475
20505161;21/07/19 09:55:00;19/07/21;09:55;15;14.843;96.785
20505161;21/07/19 10:00:00;19/07/21;10:00;15;14.963;97.1
20505161;21/07/19 10:05:00;19/07/21;10:05;15;14.747;96.192
20505161;21/07/19 10:10:00;19/07/21;10:10;15;14.244;91.324
20505161;21/07/19 10:15:00;19/07/21;10:15;15;13.957;89.733
20505161;21/07/19 10:20:00;19/07/21;10:20;15;13.909;91.309
20505161;21/07/19 10:25:00;19/07/21;10:25;15;13.957;92.919
20505161;21/07/19 10:30:00;19/07/21;10:30;15;14.101;94.301
20505161;21/07/19 10:35:00;19/07/21;10:35;15;14.268;95.066
20505161;21/07/19 10:40:00;19/07/21;10:40;15;14.436;95.885
20505161;21/07/19 10:45:00;19/07/21;10:45;15;14.604;96.469
20505161;21/07/19 10:50:00;19/07/21;10:50;15;14.771;96.779
20505161;21/07/19 10:55:00;19/07/21;10:55;15;14.915;97.095
20505161;21/07/19 11:00:00;19/07/21;11:00;15;14.891;97.093
20505161;21/07/19 11:05:00;19/07/21;11:05;15;14.46;94.326
20505161;21/07/19 11:10:00;19/07/21;11:10;15;14.148;91.319
20505161;21/07/19 11:15:00;19/07/21;11:15;15;14.101;92.095
20505161;21/07/19 11:20:00;19/07/21;11:20;15;14.148;93.371
20505161;21/07/19 11:25:00;19/07/21;11:25;15;14.244;94.557
20505161;21/07/19 11:30:00;19/07/21;11:30;15;14.412;95.608
20505161;21/07/19 11:35:00;19/07/21;11:35;15;14.58;96.178
20505161;21/07/19 11:40:00;19/07/21;11:40;15;14.747;96.777
20505161;21/07/19 11:45:00;19/07/21;11:45;15;14.891;96.789
20505161;21/07/19 11:50:00;19/07/21;11:50;15;14.915;97.095
20505161;21/07/19 11:55:00;19/07/21;11:55;15;14.508;94.329
20505161;21/07/19 12:00:00;19/07/21;12:00;15;14.125;90.071
20505161;21/07/19 12:05:00;19/07/21;12:05;15;14.005;90.943
20505161;21/07/19 12:10:00;19/07/21;12:10;15;14.005;92.498
20505161;21/07/19 12:15:00;19/07/21;12:15;15;14.125;93.827
20505161;21/07/19 12:20:00;19/07/21;12:20;15;14.268;95.066
20505161;21/07/19 12:25:00;19/07/21;12:25;15;14.46;95.887
20505161;21/07/19 12:30:00;19/07/21;12:30;15;14.628;96.471
20505161;21/07/19 12:35:00;19/07/21;12:35;15;14.795;96.781
20505161;21/07/19 12:40:00;19/07/21;12:40;15;14.963;97.1
20505161;21/07/19 12:45:00;19/07/21;12:45;15;14.891;96.789
20505161;21/07/19 12:50:00;19/07/21;12:50;15;14.388;92.945
20505161;21/07/19 12:55:00;19/07/21;12:55;15;14.005;89.253
20505161;21/07/19 13:00:00;19/07/21;13:00;15;13.909;90.581
20505161;21/07/19 13:05:00;19/07/21;13:05;15;13.957;92.496
20505161;21/07/19 13:10:00;19/07/21;13:10;15;14.077;94.059
20505161;21/07/19 13:15:00;19/07/21;13:15;15;14.244;95.064
20505161;21/07/19 13:20:00;19/07/21;13:20;15;14.436;95.885
20505161;21/07/19 13:25:00;19/07/21;13:25;15;14.604;96.469
20505161;21/07/19 13:30:00;19/07/21;13:30;15;14.795;96.781
20505161;21/07/19 13:35:00;19/07/21;13:35;15;14.939;97.097
20505161;21/07/19 13:40:00;19/07/21;13:40;15;14.843;96.785
20505161;21/07/19 13:45:00;19/07/21;13:45;15;14.268;91.904
20505161;21/07/19 13:50:00;19/07/21;13:50;15;13.957;89.096
20505161;21/07/19 13:55:00;19/07/21;13:55;15;13.885;90.758
20505161;21/07/19 14:00:00;19/07/21;14:00;15;13.957;92.706
20505161;21/07/19 14:05:00;19/07/21;14:05;15;14.077;94.059
20505161;21/07/19 14:10:00;19/07/21;14:10;15;14.244;95.064
20505161;21/07/19 14:15:00;19/07/21;14:15;15;14.436;95.885
20505161;21/07/19 14:20:00;19/07/21;14:20;15;14.604;96.469
20505161;21/07/19 14:25:00;19/07/21;14:25;15;14.795;97.085
20505161;21/07/19 14:30:00;19/07/21;14:30;15;14.939;97.097
20505161;21/07/19 14:35:00;19/07/21;14:35;15;14.723;96.479
20505161;21/07/19 14:40:00;19/07/21;14:40;15;14.268;91.707
20505161;21/07/19 14:45:00;19/07/21;14:45;15;14.029;90.411
20505161;21/07/19 14:50:00;19/07/21;14:50;15;14.005;91.891
20505161;21/07/19 14:55:00;19/07/21;14:55;15;14.101;93.594
20505161;21/07/19 15:00:00;19/07/21;15:00;15;14.244;94.808
20505161;21/07/19 15:05:00;19/07/21;15:05;15;14.436;95.61
20505161;21/07/19 15:10:00;19/07/21;15:10;15;14.628;96.471
20505161;21/07/19 15:15:00;19/07/21;15:15;15;14.795;96.781
20505161;21/07/19 15:20:00;19/07/21;15:20;15;14.939;97.097
20505161;21/07/19 15:25:00;19/07/21;15:25;15;14.795;96.485
20505161;21/07/19 15:30:00;19/07/21;15:30;15;14.34;92.31
20505161;21/07/19 15:35:00;19/07/21;15:35;15;14.101;90.766
20505161;21/07/19 15:40:00;19/07/21;15:40;15;14.101;92.095
20505161;21/07/19 15:45:00;19/07/21;15:45;15;14.172;93.83
20505161;21/07/19 15:50:00;19/07/21;15:50;15;14.34;94.815
20505161;21/07/19 15:55:00;19/07/21;15:55;15;14.508;95.891
20505161;21/07/19 16:00:00;19/07/21;16:00;15;14.699;96.477
20505161;21/07/19 16:05:00;19/07/21;16:05;15;14.867;96.787
20505161;21/07/19 16:10:00;19/07/21;16:10;15;14.963;97.1
20505161;21/07/19 16:15:00;19/07/21;16:15;15;14.556;94.579
20505161;21/07/19 16:20:00;19/07/21;16:20;15;14.029;88.641
20505161;21/07/19 16:25:00;19/07/21;16:25;15;13.837;89.249
20505161;21/07/19 16:30:00;19/07/21;16:30;15;13.861;91.307
20505161;21/07/19 16:35:00;19/07/21;16:35;15;13.957;93.137
20505161;21/07/19 16:40:00;19/07/21;16:40;15;14.125;94.548
20505161;21/07/19 16:45:00;19/07/21;16:45;15;14.34;95.602
20505161;21/07/19 16:50:00;19/07/21;16:50;15;14.532;96.462
20505161;21/07/19 16:55:00;19/07/21;16:55;15;14.723;96.775
20505161;21/07/19 17:00:00;19/07/21;17:00;15;14.915;97.095
20505161;21/07/19 17:05:00;19/07/21;17:05;15;14.915;97.095
20505161;21/07/19 17:10:00;19/07/21;17:10;15;14.46;94.085
20505161;21/07/19 17:15:00;19/07/21;17:15;15;14.005;89.253
20505161;21/07/19 17:20:00;19/07/21;17:20;15;13.885;90.233
20505161;21/07/19 17:25:00;19/07/21;17:25;15;13.933;92.086
20505161;21/07/19 17:30:00;19/07/21;17:30;15;14.053;93.822
20505161;21/07/19 17:35:00;19/07/21;17:35;15;14.22;95.062
20505161;21/07/19 17:40:00;19/07/21;17:40;15;14.412;95.883
20505161;21/07/19 17:45:00;19/07/21;17:45;15;14.604;96.469
20505161;21/07/19 17:50:00;19/07/21;17:50;15;14.819;97.087
20505161;21/07/19 17:55:00;19/07/21;17:55;15;14.963;97.1
20505161;21/07/19 18:00:00;19/07/21;18:00;15;14.604;95.623
20505161;21/07/19 18:05:00;19/07/21;18:05;15;14.053;89.098
20505161;21/07/19 18:10:00;19/07/21;18:10;15;13.813;88.938
20505161;21/07/19 18:15:00;19/07/21;18:15;15;13.813;91.118
20505161;21/07/19 18:20:00;19/07/21;18:20;15;13.909;92.916
20505161;21/07/19 18:25:00;19/07/21;18:25;15;14.077;94.299
20505161;21/07/19 18:30:00;19/07/21;18:30;15;14.292;95.33
20505161;21/07/19 18:35:00;19/07/21;18:35;15;14.484;96.17
20505161;21/07/19 18:40:00;19/07/21;18:40;15;14.699;96.773
20505161;21/07/19 18:45:00;19/07/21;18:45;15;14.891;97.093
20505161;21/07/19 18:50:00;19/07/21;18:50;15;14.963;97.411
20505161;21/07/19 18:55:00;19/07/21;18:55;15;14.46;94.572
20505161;21/07/19 19:00:00;19/07/21;19:00;15;13.957;88.789
20505161;21/07/19 19:05:00;19/07/21;19:05;15;13.813;89.729
20505161;21/07/19 19:10:00;19/07/21;19:10;15;13.837;91.687
20505161;21/07/19 19:15:00;19/07/21;19:15;15;13.981;93.586
20505161;21/07/19 19:20:00;19/07/21;19:20;15;14.148;94.801
20505161;21/07/19 19:25:00;19/07/21;19:25;15;14.364;95.879
20505161;21/07/19 19:30:00;19/07/21;19:30;15;14.58;96.467
20505161;21/07/19 19:35:00;19/07/21;19:35;15;14.795;97.085
20505161;21/07/19 19:40:00;19/07/21;19:40;15;14.939;97.409
20505161;21/07/19 19:45:00;19/07/21;19:45;15;14.723;96.775
20505161;21/07/19 19:50:00;19/07/21;19:50;15;14.101;90.766
20505161;21/07/19 19:55:00;19/07/21;19:55;15;13.837;89.249
20505161;21/07/19 20:00:00;19/07/21;20:00;15;13.813;91.304
20505161;21/07/19 20:05:00;19/07/21;20:05;15;13.909;92.916
20505161;21/07/19 20:10:00;19/07/21;20:10;15;14.101;94.546
20505161;21/07/19 20:15:00;19/07/21;20:15;15;14.292;95.598
20505161;21/07/19 20:20:00;19/07/21;20:20;15;14.508;96.46
20505161;21/07/19 20:25:00;19/07/21;20:25;15;14.723;97.078
20505161;21/07/19 20:30:00;19/07/21;20:30;15;14.915;97.407
20505161;21/07/19 20:35:00;19/07/21;20:35;15;14.891;97.405
20505161;21/07/19 20:40:00;19/07/21;20:40;15;14.316;93.381
20505161;21/07/19 20:45:00;19/07/21;20:45;15;13.909;88.788
20505161;21/07/19 20:50:00;19/07/21;20:50;15;13.765;90.229
20505161;21/07/19 20:55:00;19/07/21;20:55;15;13.837;92.081
20505161;21/07/19 21:00:00;19/07/21;21:00;15;13.981;93.817
20505161;21/07/19 21:05:00;19/07/21;21:05;15;14.148;95.057
20505161;21/07/19 21:10:00;19/07/21;21:10;15;14.388;95.881
20505161;21/07/19 21:15:00;19/07/21;21:15;15;14.58;96.762
20505161;21/07/19 21:20:00;19/07/21;21:20;15;14.795;97.085
20505161;21/07/19 21:25:00;19/07/21;21:25;15;14.939;97.729
20505161;21/07/19 21:30:00;19/07/21;21:30;15;14.723;97.078
20505161;21/07/19 21:35:00;19/07/21;21:35;15;14.029;90.586
20505161;21/07/19 21:40:00;19/07/21;21:40;15;13.692;87.914
20505161;21/07/19 21:45:00;19/07/21;21:45;15;13.62;90.055
20505161;21/07/19 21:50:00;19/07/21;21:50;15;13.692;92.074
20505161;21/07/19 21:55:00;19/07/21;21:55;15;13.837;93.808
20505161;21/07/19 22:00:00;19/07/21;22:00;15;14.029;95.048
20505161;21/07/19 22:05:00;19/07/21;22:05;15;14.244;95.869
20505161;21/07/19 22:10:00;19/07/21;22:10;15;14.484;96.754
20505161;21/07/19 22:15:00;19/07/21;22:15;15;14.699;97.076
20505161;21/07/19 22:20:00;19/07/21;22:20;15;14.867;97.403
20505161;21/07/19 22:25:00;19/07/21;22:25;15;14.915;97.727
20505161;21/07/19 22:30:00;19/07/21;22:30;15;14.484;95.889
20505161;21/07/19 22:35:00;19/07/21;22:35;15;14.053;91.315
20505161;21/07/19 22:40:00;19/07/21;22:40;15;13.933;91.31
20505161;21/07/19 22:45:00;19/07/21;22:45;15;13.981;92.921
20505161;21/07/19 22:50:00;19/07/21;22:50;15;14.101;94.301
20505161;21/07/19 22:55:00;19/07/21;22:55;15;14.292;95.598
20505161;21/07/19 23:00:00;19/07/21;23:00;15;14.508;96.46
20505161;21/07/19 23:05:00;19/07/21;23:05;15;14.699;97.076
20505161;21/07/19 23:10:00;19/07/21;23:10;15;14.891;97.405
20505161;21/07/19 23:15:00;19/07/21;23:15;15;14.963;97.411
20505161;21/07/19 23:20:00;19/07/21;23:20;15;14.532;95.893
20505161;21/07/19 23:25:00;19/07/21;23:25;15;13.981;89.734
20505161;21/07/19 23:30:00;19/07/21;23:30;15;13.765;89.565
20505161;21/07/19 23:35:00;19/07/21;23:35;15;13.765;91.491
20505161;21/07/19 23:40:00;19/07/21;23:40;15;13.861;93.131
20505161;21/07/19 23:45:00;19/07/21;23:45;15;14.029;94.792
20505161;21/07/19 23:50:00;19/07/21;23:50;15;14.22;95.593
20505161;21/07/19 23:55:00;19/07/21;23:55;15;14.436;96.454
20505161;22/07/19 00:00:00;19/07/22;00:00;15;14.628;97.07
20505161;22/07/19 00:05:00;19/07/22;00:05;15;14.843;97.4
20505161;22/07/19 00:10:00;19/07/22;00:10;15;14.986;97.733
20505161;22/07/19 00:15:00;19/07/22;00:15;15;14.652;96.768
20505161;22/07/19 00:20:00;19/07/22;00:20;15;14.077;91.316
20505161;22/07/19 00:25:00;19/07/22;00:25;15;13.837;89.895
20505161;22/07/19 00:30:00;19/07/22;00:30;15;13.813;91.686
20505161;22/07/19 00:35:00;19/07/22;00:35;15;13.909;93.356
20505161;22/07/19 00:40:00;19/07/22;00:40;15;14.077;94.545
20505161;22/07/19 00:45:00;19/07/22;00:45;15;14.268;95.871
20505161;22/07/19 00:50:00;19/07/22;00:50;15;14.484;96.458
20505161;22/07/19 00:55:00;19/07/22;00:55;15;14.675;97.074
20505161;22/07/19 01:00:00;19/07/22;01:00;15;14.843;97.4
20505161;22/07/19 01:05:00;19/07/22;01:05;15;14.963;97.731
20505161;22/07/19 01:10:00;19/07/22;01:10;15;14.652;97.072
20505161;22/07/19 01:15:00;19/07/22;01:15;15;14.172;92.508
20505161;22/07/19 01:20:00;19/07/22;01:20;15;13.933;90.94
20505161;22/07/19 01:25:00;19/07/22;01:25;15;13.933;92.288
20505161;22/07/19 01:30:00;19/07/22;01:30;15;14.029;93.82
20505161;22/07/19 01:35:00;19/07/22;01:35;15;14.172;95.059
20505161;22/07/19 01:40:00;19/07/22;01:40;15;14.364;95.879
20505161;22/07/19 01:45:00;19/07/22;01:45;15;14.556;96.76
20505161;22/07/19 01:50:00;19/07/22;01:50;15;14.747;97.08
20505161;22/07/19 01:55:00;19/07/22;01:55;15;14.915;97.407
20505161;22/07/19 02:00:00;19/07/22;02:00;15;14.891;97.724
20505161;22/07/19 02:05:00;19/07/22;02:05;15;14.46;95.612
20505161;22/07/19 02:10:00;19/07/22;02:10;15;14.029;91.128
20505161;22/07/19 02:15:00;19/07/22;02:15;15;13.909;91.309
20505161;22/07/19 02:20:00;19/07/22;02:20;15;13.957;92.919
20505161;22/07/19 02:25:00;19/07/22;02:25;15;14.053;94.298
20505161;22/07/19 02:30:00;19/07/22;02:30;15;14.22;95.325
20505161;22/07/19 02:35:00;19/07/22;02:35;15;14.436;96.166
20505161;22/07/19 02:40:00;19/07/22;02:40;15;14.604;97.067
20505161;22/07/19 02:45:00;19/07/22;02:45;15;14.795;97.396
20505161;22/07/19 02:50:00;19/07/22;02:50;15;14.939;97.729
20505161;22/07/19 02:55:00;19/07/22;02:55;15;14.843;97.4
20505161;22/07/19 03:00:00;19/07/22;03:00;15;14.412;94.82
20505161;22/07/19 03:05:00;19/07/22;03:05;15;14.101;91.895
20505161;22/07/19 03:10:00;19/07/22;03:10;15;14.053;92.501
20505161;22/07/19 03:15:00;19/07/22;03:15;15;14.101;93.825
20505161;22/07/19 03:20:00;19/07/22;03:20;15;14.22;94.806
20505161;22/07/19 03:25:00;19/07/22;03:25;15;14.412;95.883
20505161;22/07/19 03:30:00;19/07/22;03:30;15;14.58;96.762
20505161;22/07/19 03:35:00;19/07/22;03:35;15;14.771;97.082
20505161;22/07/19 03:40:00;19/07/22;03:40;15;14.915;97.407
20505161;22/07/19 03:45:00;19/07/22;03:45;15;14.891;97.405
20505161;22/07/19 03:50:00;19/07/22;03:50;15;14.46;95.612
20505161;22/07/19 03:55:00;19/07/22;03:55;15;14.125;92.299
20505161;22/07/19 04:00:00;19/07/22;04:00;15;14.029;92.5
20505161;22/07/19 04:05:00;19/07/22;04:05;15;14.101;93.594
20505161;22/07/19 04:10:00;19/07/22;04:10;15;14.244;94.808
20505161;22/07/19 04:15:00;19/07/22;04:15;15;14.388;95.881
20505161;22/07/19 04:20:00;19/07/22;04:20;15;14.556;96.464
20505161;22/07/19 04:25:00;19/07/22;04:25;15;14.747;97.08
20505161;22/07/19 04:30:00;19/07/22;04:30;15;14.891;97.405
20505161;22/07/19 04:35:00;19/07/22;04:35;15;14.939;97.409
20505161;22/07/19 04:40:00;19/07/22;04:40;15;14.556;96.176
20505161;22/07/19 04:45:00;19/07/22;04:45;15;14.148;92.097
20505161;22/07/19 04:50:00;19/07/22;04:50;15;14.005;91.695
20505161;22/07/19 04:55:00;19/07/22;04:55;15;14.029;93.141
20505161;22/07/19 05:00:00;19/07/22;05:00;15;14.125;94.303
20505161;22/07/19 05:05:00;19/07/22;05:05;15;14.292;95.598
20505161;22/07/19 05:10:00;19/07/22;05:10;15;14.46;96.168
20505161;22/07/19 05:15:00;19/07/22;05:15;15;14.652;97.072
20505161;22/07/19 05:20:00;19/07/22;05:20;15;14.819;97.398
20505161;22/07/19 05:25:00;19/07/22;05:25;15;14.963;97.731
20505161;22/07/19 05:30:00;19/07/22;05:30;15;14.795;97.396
20505161;22/07/19 05:35:00;19/07/22;05:35;15;14.268;93.156
20505161;22/07/19 05:40:00;19/07/22;05:40;15;13.981;90.584
20505161;22/07/19 05:45:00;19/07/22;05:45;15;13.909;91.69
20505161;22/07/19 05:50:00;19/07/22;05:50;15;13.957;93.359
20505161;22/07/19 05:55:00;19/07/22;05:55;15;14.101;94.546
20505161;22/07/19 06:00:00;19/07/22;06:00;15;14.268;95.596
20505161;22/07/19 06:05:00;19/07/22;06:05;15;14.46;96.456
20505161;22/07/19 06:10:00;19/07/22;06:10;15;14.628;97.07
20505161;22/07/19 06:15:00;19/07/22;06:15;15;14.795;97.396
20505161;22/07/19 06:20:00;19/07/22;06:20;15;14.915;97.727
20505161;22/07/19 06:25:00;19/07/22;06:25;15;14.795;97.396
20505161;22/07/19 06:30:00;19/07/22;06:30;15;14.34;94.564
20505161;22/07/19 06:35:00;19/07/22;06:35;15;14.077;92.093
20505161;22/07/19 06:40:00;19/07/22;06:40;15;14.005;92.708
20505161;22/07/19 06:45:00;19/07/22;06:45;15;14.077;93.823
20505161;22/07/19 06:50:00;19/07/22;06:50;15;14.22;95.062
20505161;22/07/19 06:55:00;19/07/22;06:55;15;14.388;95.881
20505161;22/07/19 07:00:00;19/07/22;07:00;15;14.556;96.76
20505161;22/07/19 07:05:00;19/07/22;07:05;15;14.723;97.078
20505161;22/07/19 07:10:00;19/07/22;07:10;15;14.891;97.405
20505161;22/07/19 07:15:00;19/07/22;07:15;15;14.915;97.727
20505161;22/07/19 07:20:00;19/07/22;07:20;15;14.556;96.176
20505161;22/07/19 07:25:00;19/07/22;07:25;15;14.125;92.299
20505161;22/07/19 07:30:00;19/07/22;07:30;15;13.981;91.889
20505161;22/07/19 07:35:00;19/07/22;07:35;15;14.005;93.14
20505161;22/07/19 07:40:00;19/07/22;07:40;15;14.125;94.303
20505161;22/07/19 07:45:00;19/07/22;07:45;15;14.244;95.595
20505161;22/07/19 07:50:00;19/07/22;07:50;15;14.436;96.166
20505161;22/07/19 07:55:00;19/07/22;07:55;15;14.604;96.764
20505161;22/07/19 08:00:00;19/07/22;08:00;15;14.795;97.085
20505161;22/07/19 08:05:00;19/07/22;08:05;15;14.915;97.407
20505161;22/07/19 08:10:00;19/07/22;08:10;15;14.891;97.405
20505161;22/07/19 08:15:00;19/07/22;08:15;15;14.484;95.614
20505161;22/07/19 08:20:00;19/07/22;08:20;15;14.125;92.096
20505161;22/07/19 08:25:00;19/07/22;08:25;15;14.029;92.294
20505161;22/07/19 08:30:00;19/07/22;08:30;15;14.077;93.593
20505161;22/07/19 08:35:00;19/07/22;08:35;15;14.196;94.553
